iso;country;code;level;name;altname
PT;Portugal;PT16;2;Centro;
PT;Portugal;PT161;3;Baixo Vouga;
PT;Portugal;PT162;3;Baixo Mondego;
PT;Portugal;PT163;3;Pinhal Litoral;
PT;Portugal;PT164;3;Pinhal Interior Norte;
PT;Portugal;PT165;3;Dâo-Lafôes;
PT;Portugal;PT166;3;Pinhal Interior Sul;
PT;Portugal;PT167;3;Serra da Estrela;
PT;Portugal;PT168;3;Beira Interior Norte;
PT;Portugal;PT169;3;Beira Interior Sul;
PT;Portugal;PT16A;3;Cova da Beira;
PT;Portugal;PT16B;3;Oeste;
PT;Portugal;PT16C;3;Médio Tejo;
PT;Portugal;PT17;2;Lisboa;
PT;Portugal;PT171;3;Grande Lisboa;
PT;Portugal;PT172;3;Península de Setúbal;
PT;Portugal;PT18;2;Alentejo;
PT;Portugal;PT181;3;Alentejo Litoral;
PT;Portugal;PT182;3;Alto Alentejo;
PT;Portugal;PT183;3;Alentejo Central;
PT;Portugal;PT184;3;Baixo Alentejo;
PT;Portugal;PT185;3;Lezíria do Tejo;
PT;Portugal;PT2;1;Região autónoma dos Açores;
PT;Portugal;PT20;2;Região Autónoma dos Açores;
PT;Portugal;PT200;3;Região Autónoma dos Açores;
PT;Portugal;PT3;1;Região autónoma da Madeira;
PT;Portugal;PT30;2;Região Autónoma da Madeira;
PT;Portugal;PT300;3;Região Autónoma da Madeira;
RO;Romania;RO1;1;Macroregiunea unu;
RO;Romania;RO11;2;Nord-Vest;
RO;Romania;RO111;3;Bihor;
RO;Romania;RO112;3;Bistrita-Nasaud;
RO;Romania;RO113;3;Cluj;
RO;Romania;RO114;3;Maramures;
RO;Romania;RO115;3;Satu Mare;
RO;Romania;RO116;3;Salaj;
RO;Romania;RO12;2;Centru;
RO;Romania;RO121;3;Alba;
RO;Romania;RO122;3;Brasov;
RO;Romania;RO123;3;Covasna;
RO;Romania;RO124;3;Harghita;
RO;Romania;RO125;3;Mures;
RO;Romania;RO126;3;Sibiu;
RO;Romania;RO2;1;Macroregiunea doi;
RO;Romania;RO21;2;Nord-Est;
RO;Romania;RO211;3;Bacau;
RO;Romania;RO212;3;Botosani;
RO;Romania;RO213;3;Iasi;
RO;Romania;RO214;3;Neamt;
RO;Romania;RO215;3;Suceava;
RO;Romania;RO216;3;Vaslui;
RO;Romania;RO22;2;Sud-Est;
RO;Romania;RO221;3;Braila;
RO;Romania;RO222;3;Buzau;
RO;Romania;RO223;3;Constanta;
RO;Romania;RO224;3;Galati;
RO;Romania;RO225;3;Tulcea;
RO;Romania;RO226;3;Vrancea;
RO;Romania;RO3;1;Macroregiunea trei;
RO;Romania;RO31;2;Sud - Muntenia;
RO;Romania;RO311;3;Arges;
RO;Romania;RO312;3;Calarasi;
RO;Romania;RO313;3;Dambovita;
RO;Romania;RO314;3;Giurgiu;
RO;Romania;RO315;3;Ialomita;
RO;Romania;RO316;3;Prahova;
RO;Romania;RO317;3;Teleorman;
RO;Romania;RO32;2;Bucuresti - Ilfov;
RO;Romania;RO321;3;Bucuresti;
RO;Romania;RO322;3;Ilfov;
RO;Romania;RO4;1;Macroregiunea patru;
RO;Romania;RO41;2;Sud-Vest Oltenia;
RO;Romania;RO411;3;Dolj;
RO;Romania;RO412;3;Gorj;
RO;Romania;RO413;3;Mehedinti;
RO;Romania;RO414;3;Olt;
RO;Romania;RO415;3;Valcea;
RO;Romania;RO42;2;Vest;
RO;Romania;RO421;3;Arad;
RO;Romania;RO422;3;Caras-Severin;
RO;Romania;RO423;3;Hunedoara;
RO;Romania;RO424;3;Timis;
SE;Sweden;SE1;1;Östra Sverige;
SE;Sweden;SE11;2;Stockholm;
SE;Sweden;SE110;3;Stockholms län;
SE;Sweden;SE12;2;Östra Mellansverige;
SE;Sweden;SE121;3;Uppsala län;
SE;Sweden;SE122;3;Södermanlands län;
SE;Sweden;SE123;3;Östergötlands län;
SE;Sweden;SE124;3;Örebro län;
SE;Sweden;SE125;3;Västmanlands län;
SE;Sweden;SE2;1;Södra Sverige;
SE;Sweden;SE21;2;Småland med öarna;
SE;Sweden;SE211;3;Jönköpings län;
SE;Sweden;SE212;3;Kronobergs län;
SE;Sweden;SE213;3;Kalmar län;
SE;Sweden;SE214;3;Gotlands län;
SE;Sweden;SE22;2;Sydsverige;
SE;Sweden;SE221;3;Blekinge län;
SE;Sweden;SE224;3;Skåne län;
SE;Sweden;SE23;2;Västsverige;
SE;Sweden;SE231;3;Hallands län;
SE;Sweden;SE232;3;Västra Götalands län;
SE;Sweden;SE3;1;Norra Sverige;
SE;Sweden;SE31;2;Norra Mellansverige;
SE;Sweden;SE311;3;Värmlands län;
SE;Sweden;SE312;3;Dalarnas län;
SE;Sweden;SE313;3;Gävleborgs län;
SE;Sweden;SE32;2;Mellersta Norrland;
SE;Sweden;SE321;3;Västernorrlands län;
SE;Sweden;SE322;3;Jämtlands län;
SE;Sweden;SE33;2;Övre Norrland;
SE;Sweden;SE331;3;Västerbottens län;
SE;Sweden;SE332;3;Norrbottens län;
SI;Slovenia;SI0;1;Slovenija;
SI;Slovenia;SI01;2;Vzhodna Slovenija;
SI;Slovenia;SI011;3;Pomurska;
SI;Slovenia;SI012;3;Podravska;
SI;Slovenia;SI013;3;Koroska;
SI;Slovenia;SI014;3;Savinjska;
SI;Slovenia;SI015;3;Zasavska;
SI;Slovenia;SI016;3;Spodnjeposavska;
SI;Slovenia;SI017;3;Jugovzhodna Slovenija;
SI;Slovenia;SI018;3;Notranjsko-kraska;
SI;Slovenia;SI02;2;Zahodna Slovenija;
SI;Slovenia;SI021;3;Osrednjeslovenska;
SI;Slovenia;SI022;3;Gorenjska;
SI;Slovenia;SI023;3;Goriska;
SI;Slovenia;SI024;3;Obalno-kraska;
SK;Slovakia;SK0;1;Slovenska republika;
SK;Slovakia;SK01;2;Bratislavsky kraj;
SK;Slovakia;SK010;3;Bratislavsky kraj;
SK;Slovakia;SK02;2;Zapadne Slovensko;
SK;Slovakia;SK021;3;Trnavsky kraj;
SK;Slovakia;SK022;3;Trenciansky kraj;
SK;Slovakia;SK023;3;Nitriansky kraj;
SK;Slovakia;SK03;2;Stredne Slovensko;
SK;Slovakia;SK031;3;Zilinsky kraj;
SK;Slovakia;SK032;3;Banskobystricky kraj;
SK;Slovakia;SK04;2;Vychodne Slovensko;
SK;Slovakia;SK041;3;Presovsky kraj;
SK;Slovakia;SK042;3;Kosicky kraj;
TR;Turkey;TR1;1;Istanbul;
TR;Turkey;TR10;2;Istanbul;
TR;Turkey;TR100;3;Istanbul;
TR;Turkey;TR2;1;Bati Marmara;
TR;Turkey;TR21;2;Tekirdag;
TR;Turkey;TR211;3;Tekirdag;
TR;Turkey;TR212;3;Edirne;
TR;Turkey;TR213;3;Kirklareli;
TR;Turkey;TR22;2;Balikesir;
TR;Turkey;TR221;3;Balikesir;
TR;Turkey;TR222;3;Canakkale;
TR;Turkey;TR3;1;Ege;
TR;Turkey;TR31;2;Izmir;
TR;Turkey;TR310;3;Izmir;
TR;Turkey;TR32;2;Aydin;
TR;Turkey;TR321;3;Aydin;
TR;Turkey;TR322;3;Denizli;
TR;Turkey;TR323;3;Mugla;
TR;Turkey;TR33;2;Manisa;
TR;Turkey;TR331;3;Manisa;
TR;Turkey;TR332;3;Afyon;
TR;Turkey;TR333;3;Kutahya;
TR;Turkey;TR334;3;Usak;
TR;Turkey;TR4;1;Dogu Marmara;
TR;Turkey;TR41;2;Bursa;
TR;Turkey;TR411;3;Bursa;
TR;Turkey;TR412;3;Eskisehir;
TR;Turkey;TR413;3;Bilecik;
TR;Turkey;TR42;2;Kocaeli;
TR;Turkey;TR421;3;Kocaeli;
TR;Turkey;TR422;3;Sakarya;
TR;Turkey;TR423;3;Duzce;
TR;Turkey;TR424;3;Bolu;
TR;Turkey;TR425;3;Yalova;
TR;Turkey;TR5;1;Bati Anadolu;
TR;Turkey;TR51;2;Ankara;
TR;Turkey;TR510;3;Ankara;
TR;Turkey;TR52;2;Konya;
TR;Turkey;TR521;3;Konya;
TR;Turkey;TR522;3;Karaman;
TR;Turkey;TR6;1;Akdeniz;
TR;Turkey;TR61;2;Antalya;
TR;Turkey;TR611;3;Antalya;
TR;Turkey;TR612;3;Isparta;
TR;Turkey;TR613;3;Burdur;
TR;Turkey;TR62;2;Adana;
TR;Turkey;TR621;3;Adana;
TR;Turkey;TR622;3;Icel;
TR;Turkey;TR63;2;Hatay;
TR;Turkey;TR631;3;Hatay;
TR;Turkey;TR632;3;Kahramanmaras;
TR;Turkey;TR633;3;Osmaniye;
TR;Turkey;TR7;1;Orta Anadolu;
TR;Turkey;TR71;2;Kirikkale;
TR;Turkey;TR711;3;Kirikkale;
TR;Turkey;TR712;3;Aksaray;
TR;Turkey;TR713;3;Nigde;
TR;Turkey;TR714;3;Nevsehir;
TR;Turkey;TR715;3;Kirsehir;
TR;Turkey;TR72;2;Kayseri;
TR;Turkey;TR721;3;Kayseri;
TR;Turkey;TR722;3;Sivas;
TR;Turkey;TR723;3;Yozgat;
TR;Turkey;TR8;1;Bati Karadeniz;
TR;Turkey;TR81;2;Zonguldak;
TR;Turkey;TR811;3;Zonguldak;
TR;Turkey;TR812;3;Karabuk;
TR;Turkey;TR813;3;Bartin;
TR;Turkey;TR82;2;Kastamonu;
TR;Turkey;TR821;3;Kastamonu;
TR;Turkey;TR822;3;Cankiri;
TR;Turkey;TR823;3;Sinop;
TR;Turkey;TR83;2;Samsun;
TR;Turkey;TR831;3;Samsun;
TR;Turkey;TR832;3;Tokat;
TR;Turkey;TR833;3;Corum;
TR;Turkey;TR834;3;Amasya;
TR;Turkey;TR9;1;Dogu Karadeniz;
TR;Turkey;TR90;2;Trabzon;
TR;Turkey;TR901;3;Trabzon;
TR;Turkey;TR902;3;Ordu;
TR;Turkey;TR903;3;Giresun;
TR;Turkey;TR904;3;Rize;
TR;Turkey;TR905;3;Artvin;
TR;Turkey;TR906;3;Gumushane;
TR;Turkey;TRA;1;Kuzeydogu Anadolu;
TR;Turkey;TRA1;2;Erzurum;
TR;Turkey;TRA11;3;Erzurum;
TR;Turkey;TRA12;3;Erzincan;
TR;Turkey;TRA13;3;Bayburt;
TR;Turkey;TRA2;2;Agri;
TR;Turkey;TRA21;3;Agri;
TR;Turkey;TRA22;3;Kars;
TR;Turkey;TRA23;3;Igdir;
TR;Turkey;TRA24;3;Ardahan;
TR;Turkey;TRB;1;Ortadogu Anadolu;
TR;Turkey;TRB1;2;Malatya;
TR;Turkey;TRB11;3;Malatya;
TR;Turkey;TRB12;3;Elazig;
TR;Turkey;TRB13;3;Bing¿l;
TR;Turkey;TRB14;3;Tunceli;
TR;Turkey;TRB2;2;Van;
TR;Turkey;TRB21;3;Van;
TR;Turkey;TRB22;3;Mus;
TR;Turkey;TRB23;3;Bitlis;
TR;Turkey;TRB24;3;Hakkari;
TR;Turkey;TRC;1;Guneydogu Anadolu;
TR;Turkey;TRC1;2;Gaziantep;
TR;Turkey;TRC11;3;Gaziantep;
TR;Turkey;TRC12;3;Adiyaman;
TR;Turkey;TRC13;3;Kilis;
TR;Turkey;TRC2;2;Sanliurfa;
TR;Turkey;TRC21;3;Sanliurfa;
TR;Turkey;TRC22;3;Diyarbakir;
TR;Turkey;TRC3;2;Mardin;
TR;Turkey;TRC31;3;Mardin;
TR;Turkey;TRC32;3;Batman;
TR;Turkey;TRC33;3;Sirnak;
TR;Turkey;TRC34;3;Siirt;
GB;United Kingdom;UKC;1;North East;
GB;United Kingdom;UKC1;2;Tees Valley and Durham;
GB;United Kingdom;UKC11;3;Hartlepool and Stockton-on-Tees;
GB;United Kingdom;UKC12;3;South Teesside;
GB;United Kingdom;UKC13;3;Darlington;
GB;United Kingdom;UKC14;3;Durham CC;
GB;United Kingdom;UKC2;2;Northumberland and Tyne and Wear;
GB;United Kingdom;UKC21;3;Northumberland;
GB;United Kingdom;UKC22;3;Tyneside;
GB;United Kingdom;UKC23;3;Sunderland;
GB;United Kingdom;UKD;1;North West;
GB;United Kingdom;UKD1;2;Cumbria;
GB;United Kingdom;UKD11;3;West Cumbria;
GB;United Kingdom;UKD12;3;East Cumbria;
GB;United Kingdom;UKD2;2;Cheshire;
GB;United Kingdom;UKD21;3;Halton and Warrington;
GB;United Kingdom;UKD22;3;Cheshire CC;
GB;United Kingdom;UKD3;2;Greater Manchester;
GB;United Kingdom;UKD31;3;Greater Manchester South;
GB;United Kingdom;UKD32;3;Greater Manchester North;
GB;United Kingdom;UKD4;2;Lancashire;
GB;United Kingdom;UKD41;3;Blackburn with Darwen;
GB;United Kingdom;UKD42;3;Blackpool;
GB;United Kingdom;UKD43;3;Lancashire CC;
GB;United Kingdom;UKD5;2;Merseyside;
GB;United Kingdom;UKD51;3;East Merseyside;
GB;United Kingdom;UKD52;3;Liverpool;
GB;United Kingdom;UKD53;3;Sefton;
GB;United Kingdom;UKD54;3;Wirral;
GB;United Kingdom;UKE;1;Yorkshire and the Humber;
GB;United Kingdom;UKE1;2;East Yorkshire and Northern Lincolnshire;
GB;United Kingdom;UKE11;3;Kingston upon Hull, City of;
GB;United Kingdom;UKE12;3;East Riding of Yorkshire;
GB;United Kingdom;UKE13;3;North and North East Lincolnshire;
GB;United Kingdom;UKE2;2;North Yorkshire;
GB;United Kingdom;UKE21;3;York;
GB;United Kingdom;UKE22;3;North Yorkshire CC;
GB;United Kingdom;UKE3;2;South Yorkshire;
GB;United Kingdom;UKE31;3;Barnsley, Doncaster and Rotherham;
GB;United Kingdom;UKE32;3;Sheffield;
GB;United Kingdom;UKE4;2;West Yorkshire;
GB;United Kingdom;UKE41;3;Bradford;
GB;United Kingdom;UKE42;3;Leeds;
GB;United Kingdom;UKE43;3;Calderdale, Kirklees and Wakefield;
GB;United Kingdom;UKF;1;East Midlands;
GB;United Kingdom;UKF1;2;Derbyshire and Nottinghamshire;
GB;United Kingdom;UKF11;3;Derby;
GB;United Kingdom;UKF12;3;East Derbyshire;
GB;United Kingdom;UKF13;3;South and West Derbyshire;
GB;United Kingdom;UKF14;3;Nottingham;
GB;United Kingdom;UKF15;3;North Nottinghamshire;
GB;United Kingdom;UKF16;3;South Nottinghamshire;
GB;United Kingdom;UKF2;2;Leicestershire, Rutland and Northamptonshire;
GB;United Kingdom;UKF21;3;Leicester;
GB;United Kingdom;UKF22;3;Leicestershire CC and Rutland;
GB;United Kingdom;UKF23;3;Northamptonshire;
GB;United Kingdom;UKF3;2;Lincolnshire;
GB;United Kingdom;UKF30;3;Lincolnshire;
GB;United Kingdom;UKG;1;West Midlands;
GB;United Kingdom;UKG1;2;Herefordshire, Worcestershire and Warwickshire;
GB;United Kingdom;UKG11;3;Herefordshire, County of;
GB;United Kingdom;UKG12;3;Worcestershire;
GB;United Kingdom;UKG13;3;Warwickshire;
GB;United Kingdom;UKG2;2;Shropshire and Staffordshire;
GB;United Kingdom;UKG21;3;Telford and Wrekin;
GB;United Kingdom;UKG22;3;Shropshire CC;
GB;United Kingdom;UKG23;3;Stoke-on-Trent;
GB;United Kingdom;UKG24;3;Staffordshire CC;
GB;United Kingdom;UKG3;2;West Midlands;
GB;United Kingdom;UKG31;3;Birmingham;
GB;United Kingdom;UKG32;3;Solihull;
GB;United Kingdom;UKG33;3;Coventry;
GB;United Kingdom;UKG34;3;Dudley and Sandwell;
GB;United Kingdom;UKG35;3;Walsall and Wolverhampton;
GB;United Kingdom;UKH;1;East of England;
GB;United Kingdom;UKH1;2;East Anglia;
GB;United Kingdom;UKH11;3;Peterborough;
GB;United Kingdom;UKH12;3;Cambridgeshire CC;
GB;United Kingdom;UKH13;3;Norfolk;
GB;United Kingdom;UKH14;3;Suffolk;
GB;United Kingdom;UKH2;2;Bedfordshire and Hertfordshire;
GB;United Kingdom;UKH21;3;Luton;
GB;United Kingdom;UKH22;3;Bedfordshire CC;
GB;United Kingdom;UKH23;3;Hertfordshire;
GB;United Kingdom;UKH3;2;Essex;
GB;United Kingdom;UKH31;3;Southend-on-Sea;
GB;United Kingdom;UKH32;3;Thurrock;
GB;United Kingdom;UKH33;3;Essex CC;
GB;United Kingdom;UKI;1;London;
GB;United Kingdom;UKI1;2;Inner London;
GB;United Kingdom;UKI11;3;Inner London - West;
GB;United Kingdom;UKI12;3;Inner London - East;
GB;United Kingdom;UKI2;2;Outer London;
GB;United Kingdom;UKI21;3;Outer London - East and North East;
GB;United Kingdom;UKI22;3;Outer London - South;
GB;United Kingdom;UKI23;3;Outer London - West and North West;
GB;United Kingdom;UKJ;1;South East;
GB;United Kingdom;UKJ1;2;Berkshire, Buckinghamshire and Oxfordshire;
GB;United Kingdom;UKJ11;3;Berkshire;
GB;United Kingdom;UKJ12;3;Milton Keynes;
GB;United Kingdom;UKJ13;3;Buckinghamshire CC;
GB;United Kingdom;UKJ14;3;Oxfordshire;
GB;United Kingdom;UKJ2;2;Surrey, East and West Sussex;
GB;United Kingdom;UKJ21;3;Brighton and Hove;
GB;United Kingdom;UKJ22;3;East Sussex CC;
GB;United Kingdom;UKJ23;3;Surrey;
GB;United Kingdom;UKJ24;3;West Sussex;
GB;United Kingdom;UKJ3;2;Hampshire and Isle of Wight;
GB;United Kingdom;UKJ31;3;Portsmouth;
GB;United Kingdom;UKJ32;3;Southampton;
GB;United Kingdom;UKJ33;3;Hampshire CC;
GB;United Kingdom;UKJ34;3;Isle of Wight;
GB;United Kingdom;UKJ4;2;Kent;
GB;United Kingdom;UKJ41;3;Medway;
GB;United Kingdom;UKJ42;3;Kent CC;
GB;United Kingdom;UKK;1;South West;
GB;United Kingdom;UKK1;2;Gloucestershire, Wiltshire and Bristol/Bath area;
GB;United Kingdom;UKK11;3;Bristol, City of;
GB;United Kingdom;UKK12;3;Bath and North East Somerset, North Somerset and South Gloucestershire;
GB;United Kingdom;UKK13;3;Gloucestershire;
GB;United Kingdom;UKK14;3;Swindon;
GB;United Kingdom;UKK15;3;Wiltshire CC;
GB;United Kingdom;UKK2;2;Dorset and Somerset;
GB;United Kingdom;UKK21;3;Bournemouth and Poole;
GB;United Kingdom;UKK22;3;Dorset CC;
GB;United Kingdom;UKK23;3;Somerset;
GB;United Kingdom;UKK3;2;Cornwall and Isles of Scilly;
GB;United Kingdom;UKK30;3;Cornwall and Isles of Scilly;
GB;United Kingdom;UKK4;2;Devon;
GB;United Kingdom;UKK41;3;Plymouth;
GB;United Kingdom;UKK42;3;Torbay;
GB;United Kingdom;UKK43;3;Devon CC;
GB;United Kingdom;UKL;1;Wales;
GB;United Kingdom;UKL1;2;West Wales and The Valleys;
GB;United Kingdom;UKL11;3;Isle of Anglesey;
GB;United Kingdom;UKL12;3;Gwynedd;
GB;United Kingdom;UKL13;3;Conwy and Denbighshire;
GB;United Kingdom;UKL14;3;South West Wales;
GB;United Kingdom;UKL15;3;Central Valleys;
GB;United Kingdom;UKL16;3;Gwent Valleys;
GB;United Kingdom;UKL17;3;Bridgend and Neath Port Talbot;
GB;United Kingdom;UKL18;3;Swansea;
GB;United Kingdom;UKL2;2;East Wales;
GB;United Kingdom;UKL21;3;Monmouthshire and Newport;
GB;United Kingdom;UKL22;3;Cardiff and Vale of Glamorgan;
GB;United Kingdom;UKL23;3;Flintshire and Wrexham;
GB;United Kingdom;UKL24;3;Powys;
GB;United Kingdom;UKM;1;Scotland;
GB;United Kingdom;UKM2;2;Eastern Scotland;
GB;United Kingdom;UKM21;3;Angus and Dundee City;
GB;United Kingdom;UKM22;3;Clackmannanshire and Fife;
GB;United Kingdom;UKM23;3;East Lothian and Midlothian;
GB;United Kingdom;UKM24;3;Scottish Borders;
GB;United Kingdom;UKM25;3;Edinburgh, City of;
GB;United Kingdom;UKM26;3;Falkirk;
GB;United Kingdom;UKM27;3;Perth & Kinross and Stirling;
GB;United Kingdom;UKM28;3;West Lothian;
GB;United Kingdom;UKM3;2;South Western Scotland;
GB;United Kingdom;UKM31;3;East Dunbartonshire, West Dunbartonshire and Helensburgh & Lomond;
GB;United Kingdom;UKM32;3;Dumfries & Galloway;
GB;United Kingdom;UKM33;3;East Ayrshire and North Ayrshire mainland;
GB;United Kingdom;UKM34;3;Glasgow City;
GB;United Kingdom;UKM35;3;Inverclyde, East Renfrewshire and Renfrewshire;
GB;United Kingdom;UKM36;3;North Lanarkshire;
GB;United Kingdom;UKM37;3;South Ayrshire;
GB;United Kingdom;UKM38;3;South Lanarkshire;
GB;United Kingdom;UKM5;2;North Eastern Scotland;
GB;United Kingdom;UKM50;3;Aberdeen City and Aberdeenshire;
GB;United Kingdom;UKM6;2;Highlands and Islands;
GB;United Kingdom;UKM61;3;Caithness & Sutherland and Ross & Cromarty;
GB;United Kingdom;UKM62;3;Inverness & Nairn and Moray, Badenoch & Strathspey;
GB;United Kingdom;UKM63;3;Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute;
GB;United Kingdom;UKM64;3;Eilean Siar (Western Isles);
GB;United Kingdom;UKM65;3;Orkney Islands;
GB;United Kingdom;UKM66;3;Shetland Islands;
GB;United Kingdom;UKN;1;Northern Ireland;
GB;United Kingdom;UKN0;2;Northern Ireland;
GB;United Kingdom;UKN01;3;Belfast;
GB;United Kingdom;UKN02;3;Outer Belfast;
GB;United Kingdom;UKN03;3;East of Northern Ireland;
GB;United Kingdom;UKN04;3;North of Northern Ireland;
GB;United Kingdom;UKN05;3;West and South of Northern Ireland;
